,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구
4644,2018-04,제주시,화북동,소매업,270,45364180,24324641.72
4631,2018-04,제주시,한림읍,소매업,732,63296200,21975919.57
4626,2018-04,제주시,한림읍,소매업,477,105640207,21975919.57
4616,2018-04,제주시,한림읍,소매업,813,94586000,21975919.57
4603,2018-04,제주시,한경면,소매업,7,2079000,6857575.278
4598,2018-04,제주시,한경면,소매업,83,8145000,6857575.278
4590,2018-04,제주시,한경면,소매업,565,37067780,6857575.278
4578,2018-04,제주시,추자면,소매업,60,7426000,2001860.03
4576,2018-04,제주시,추자면,소매업,60,6211560,2001860.03
4563,2018-04,제주시,조천읍,소매업,281,84404926,22532935.04
4558,2018-04,제주시,조천읍,소매업,52,15724000,22532935.04
4548,2018-04,제주시,조천읍,소매업,302,33584548,22532935.04
4535,2018-04,제주시,일도2동,소매업,1115,74805960,27340972.11
4529,2018-04,제주시,일도2동,소매업,284,26107250,27340972.11
4506,2018-04,제주시,일도1동,소매업,908,52532140,3261895.474
4500,2018-04,제주시,일도1동,소매업,8656,588001292,3261895.474
4491,2018-04,제주시,일도1동,소매업,3359,201507200,3261895.474
4481,2018-04,제주시,이호동,소매업,31,3079019,4665546.2360000005
4475,2018-04,제주시,이호동,소매업,68,18193000,4665546.2360000005
4466,2018-04,제주시,이호동,소매업,13,8971000,4665546.2360000005
4453,2018-04,제주시,이도2동,소매업,2360,172559298,56650019.36
4447,2018-04,제주시,이도2동,소매업,580,64587410,56650019.36
4436,2018-04,제주시,이도2동,소매업,6602,547869890,56650019.36
4424,2018-04,제주시,이도1동,소매업,1099,44851100,10782819.68
4419,2018-04,제주시,이도1동,소매업,4607,331440438,10782819.68
4409,2018-04,제주시,이도1동,소매업,3155,219800200,10782819.68
4399,2018-04,제주시,우도면,소매업,38,1655000,1778445.281
4386,2018-04,제주시,우도면,소매업,1042,22836000,1778445.281
4087,2018-04,제주시,봉개동,소매업,303,25008700,6595973.813999999
4659,2018-04,제주시,화북동,소매업,954,40772430,24324641.72
4071,2018-04,제주시,도두동,소매업,629,59366300,4026787.232
3757,2018-04,서귀포시,영천동,소매업,125,24717500,5926542.917
3743,2018-04,서귀포시,안덕면,소매업,2,2548000,19320837.56
3738,2018-04,서귀포시,안덕면,소매업,458,29776700,19320837.56
3726,2018-04,서귀포시,안덕면,소매업,958,51890910,19320837.56
3712,2018-04,서귀포시,송산동,소매업,3006,217215145,19133059.8
3706,2018-04,서귀포시,송산동,소매업,4249,306427625,19133059.8
3694,2018-04,서귀포시,송산동,소매업,5725,368949514,19133059.8
3680,2018-04,서귀포시,성산읍,소매업,509,31672560,16038613.8
3675,2018-04,서귀포시,성산읍,소매업,1121,130621300,16038613.8
3665,2018-04,서귀포시,성산읍,소매업,1670,113799500,16038613.8
3654,2018-04,서귀포시,서홍동,소매업,61,2328800,5676609.815
3649,2018-04,서귀포시,서홍동,소매업,122,21347000,5676609.815
3640,2018-04,서귀포시,서홍동,소매업,70,6091900,5676609.815
3762,2018-04,서귀포시,영천동,소매업,16,14734000,5926542.917
3629,2018-04,서귀포시,동홍동,소매업,639,64455535,16574954.36
3614,2018-04,서귀포시,동홍동,소매업,722,48239050,16574954.36
3601,2018-04,서귀포시,대천동,소매업,37,1288010,8096265.193
3596,2018-04,서귀포시,대천동,소매업,312,25926100,8096265.193
3588,2018-04,서귀포시,대천동,소매업,795,177102400,8096265.193
3575,2018-04,서귀포시,대정읍,소매업,434,23236006,16980038.02
3569,2018-04,서귀포시,대정읍,소매업,568,58942500,16980038.02
3559,2018-04,서귀포시,대정읍,소매업,837,32391990,16980038.02
3545,2018-04,서귀포시,대륜동,소매업,21,1381200,15453296.13
3540,2018-04,서귀포시,대륜동,소매업,89,5134000,15453296.13
3529,2018-04,서귀포시,대륜동,소매업,1099,225677000,15453296.13
3516,2018-04,서귀포시,남원읍,소매업,546,35189080,14006335.55
3511,2018-04,서귀포시,남원읍,소매업,295,33294000,14006335.55
3501,2018-04,서귀포시,남원읍,소매업,874,74158351,14006335.55
3624,2018-04,서귀포시,동홍동,소매업,297,26821000,16574954.36
3766,2018-04,서귀포시,영천동,소매업,584,30515910,5926542.917
4077,2018-04,제주시,도두동,소매업,219,30643370,4026787.232
3786,2018-04,서귀포시,예래동,소매업,432,32351900,8611610.035
4064,2018-04,제주시,도두동,소매업,606,45052700,4026787.232
4049,2018-04,제주시,노형동,소매업,3404,230943255,54755872.87
4043,2018-04,제주시,노형동,소매업,543,42212850,54755872.87
4030,2018-04,제주시,노형동,소매업,1096,129971890,54755872.87
4017,2018-04,제주시,구좌읍,소매업,243,15373950,15202471.2
4011,2018-04,제주시,구좌읍,소매업,342,34850500,15202471.2
4001,2018-04,제주시,구좌읍,소매업,694,36640100,15202471.2
3987,2018-04,제주시,건입동,소매업,271,38021980,10410051.8
3775,2018-04,서귀포시,예래동,소매업,154,12223520,8611610.035
3972,2018-04,제주시,건입동,소매업,68,12036500,10410051.8
3963,2018-04,서귀포시,효돈동,소매업,145,16300200,3537416.51
3958,2018-04,서귀포시,효돈동,소매업,348,18309000,3537416.51
3952,2018-04,서귀포시,효돈동,소매업,665,22235500,3537416.51
3940,2018-04,서귀포시,표선면,소매업,558,38307304,11992523.07
3982,2018-04,제주시,건입동,소매업,1000,186064000,10410051.8
3925,2018-04,서귀포시,표선면,소매업,2166,408498550,11992523.07
3935,2018-04,서귀포시,표선면,소매업,610,62315020,11992523.07
3805,2018-04,서귀포시,정방동,소매업,4953,303308964,4506471.921
3816,2018-04,서귀포시,정방동,소매업,3936,264872625,4506471.921
3822,2018-04,서귀포시,정방동,소매업,1783,122243700,4506471.921
3834,2018-04,서귀포시,중문동,소매업,836,125063340,9007426.571
3846,2018-04,서귀포시,중문동,소매업,305,24847500,9007426.571
3791,2018-04,서귀포시,예래동,소매업,13,490000,8611610.035
3865,2018-04,서귀포시,중앙동,소매업,4953,303308964,4775833.555
3876,2018-04,서귀포시,중앙동,소매업,3936,264872625,4775833.555
3882,2018-04,서귀포시,중앙동,소매업,1783,122243700,4775833.555
3894,2018-04,서귀포시,천지동,소매업,5023,309400864,7557925.972
3906,2018-04,서귀포시,천지동,소매업,4058,286219625,7557925.972
3912,2018-04,서귀포시,천지동,소매업,1844,124572500,7557925.972
3851,2018-04,서귀포시,중문동,소매업,6,475000,9007426.571
5432,2018-05,제주시,연동,소매업,269,62750900,53418044.62
5438,2018-05,제주시,연동,소매업,725,50791120,53418044.62
5453,2018-05,제주시,오라동,소매업,469,40755150,17969738.37
5463,2018-05,제주시,오라동,소매업,17,11199760,17969738.37
5469,2018-05,제주시,오라동,소매업,1042,69439656,17969738.37
5507,2018-05,제주시,용담1동,소매업,675,39376090,7715098.532000001
5489,2018-05,제주시,외도동,소매업,179,21542000,10365647.65
5495,2018-05,제주시,외도동,소매업,815,147971836,10365647.65
5518,2018-05,제주시,용담1동,소매업,144,15979300,7715098.532000001
5524,2018-05,제주시,용담1동,소매업,1702,154978360,7715098.532000001
5536,2018-05,제주시,용담2동,소매업,1282,92761300,18540706.78
5480,2018-05,제주시,외도동,소매업,150,16774300,10365647.65
5419,2018-05,제주시,연동,소매업,614,58990225,53418044.62
5276,2018-05,제주시,삼도1동,소매업,285,101814880,11006780.74
5399,2018-05,제주시,애월읍,소매업,123,15101490,41377708.15
5389,2018-05,제주시,애월읍,소매업,715,55402740,41377708.15
5377,2018-05,제주시,아라동,소매업,2333,128017382,42148328.61
5371,2018-05,제주시,아라동,소매업,209,15417820,42148328.61
5362,2018-05,제주시,아라동,소매업,715,50183820,42148328.61
5349,2018-05,제주시,삼양동,소매업,574,84565566,17950054.82
5343,2018-05,제주시,삼양동,소매업,28,6655000,17950054.82
5333,2018-05,제주시,삼양동,소매업,934,139693700,17950054.82
5322,2018-05,제주시,삼도2동,소매업,135,11116055,7378358.319
5316,2018-05,제주시,삼도2동,소매업,26,28263000,7378358.319
5305,2018-05,제주시,삼도2동,소매업,183,8939000,7378358.319
5292,2018-05,제주시,삼도1동,소매업,530,59084750,11006780.74
5286,2018-05,제주시,삼도1동,소매업,14,3180000,11006780.74
5543,2018-05,제주시,용담2동,소매업,1774,160856980,18540706.78
5404,2018-05,제주시,애월읍,소매업,678,44885390,41377708.15
5549,2018-05,제주시,용담2동,소매업,569,69429290,18540706.78
5690,2018-05,제주시,일도2동,소매업,1523,99021270,28291659.08
5566,2018-05,제주시,우도면,소매업,84,5480000,1739751.189
5267,2018-05,제주시,봉개동,소매업,99,37209100,6637004.476
5830,2018-05,제주시,화북동,소매업,497,36059000,24892697.84
5820,2018-05,제주시,화북동,소매업,336,44731200,24892697.84
5807,2018-05,제주시,한림읍,소매업,733,72440400,22570799.82
5802,2018-05,제주시,한림읍,소매업,504,118179900,22570799.82
5792,2018-05,제주시,한림읍,소매업,621,71654150,22570799.82
5779,2018-05,제주시,한경면,소매업,17,4392150,6787944.065
5774,2018-05,제주시,한경면,소매업,59,5368000,6787944.065
5765,2018-05,제주시,한경면,소매업,584,32948000,6787944.065
5753,2018-05,제주시,추자면,소매업,86,8355000,1925753.577
5750,2018-05,제주시,추자면,소매업,59,5882250,1925753.577
5737,2018-05,제주시,조천읍,소매업,380,53585462,23722642.04
5731,2018-05,제주시,조천읍,소매업,64,16485000,23722642.04
5721,2018-05,제주시,조천읍,소매업,278,34511800,23722642.04
5708,2018-05,제주시,일도2동,소매업,1091,80712519,28291659.08
5702,2018-05,제주시,일도2동,소매업,363,39219500,28291659.08
5679,2018-05,제주시,일도1동,소매업,942,55826500,3460020.6210000003
5673,2018-05,제주시,일도1동,소매업,7899,603086200,3460020.6210000003
5664,2018-05,제주시,일도1동,소매업,3355,169438315,3460020.6210000003
5654,2018-05,제주시,이호동,소매업,42,5124856,4840904.025
5648,2018-05,제주시,이호동,소매업,114,18066000,4840904.025
5639,2018-05,제주시,이호동,소매업,11,3948000,4840904.025
5626,2018-05,제주시,이도2동,소매업,2458,170481025,58471100.35
5620,2018-05,제주시,이도2동,소매업,655,78327156,58471100.35
5609,2018-05,제주시,이도2동,소매업,5305,437231616,58471100.35
5597,2018-05,제주시,이도1동,소매업,1111,43812750,11021965.5
5592,2018-05,제주시,이도1동,소매업,4484,329029826,11021965.5
5581,2018-05,제주시,이도1동,소매업,3341,223251515,11021965.5
5571,2018-05,제주시,우도면,소매업,49,3354300,1739751.189
5558,2018-05,제주시,우도면,소매업,622,14556500,1739751.189
5835,2018-05,제주시,화북동,소매업,1099,53956280,24892697.84
5247,2018-05,제주시,도두동,소매업,197,31644830,4197776.136
5241,2018-05,제주시,도두동,소매업,495,59532080,4197776.136
4926,2018-05,서귀포시,영천동,소매업,42,41242800,6099006.025
4912,2018-05,서귀포시,안덕면,소매업,6,5852000,20044455.11
4907,2018-05,서귀포시,안덕면,소매업,319,17089900,20044455.11
4895,2018-05,서귀포시,안덕면,소매업,770,35319600,20044455.11
4881,2018-05,서귀포시,송산동,소매업,2942,255563127,19801200.45
4875,2018-05,서귀포시,송산동,소매업,3813,264028905,19801200.45
4863,2018-05,서귀포시,송산동,소매업,5082,406990180,19801200.45
4849,2018-05,서귀포시,성산읍,소매업,531,27940630,16472523.46
4844,2018-05,서귀포시,성산읍,소매업,1074,136418700,16472523.46
4833,2018-05,서귀포시,성산읍,소매업,1373,95766100,16472523.46
4822,2018-05,서귀포시,서홍동,소매업,69,3728400,5966865.507
4817,2018-05,서귀포시,서홍동,소매업,63,4652000,5966865.507
4798,2018-05,서귀포시,동홍동,소매업,638,73673447,17156380.01
4931,2018-05,서귀포시,영천동,소매업,12,7696600,6099006.025
4793,2018-05,서귀포시,동홍동,소매업,333,25216000,17156380.01
4769,2018-05,서귀포시,대천동,소매업,31,843140,8564818.4
4764,2018-05,서귀포시,대천동,소매업,231,15811200,8564818.4
4756,2018-05,서귀포시,대천동,소매업,497,112079670,8564818.4
4743,2018-05,서귀포시,대정읍,소매업,493,32575010,17518511.84
4738,2018-05,서귀포시,대정읍,소매업,696,66138500,17518511.84
4728,2018-05,서귀포시,대정읍,소매업,750,35490980,17518511.84
4714,2018-05,서귀포시,대륜동,소매업,31,3516800,16147389.53
4709,2018-05,서귀포시,대륜동,소매업,85,7229035,16147389.53
4699,2018-05,서귀포시,대륜동,소매업,855,177202700,16147389.53
4686,2018-05,서귀포시,남원읍,소매업,555,31942570,14435932.14
4681,2018-05,서귀포시,남원읍,소매업,226,37861500,14435932.14
4672,2018-05,서귀포시,남원읍,소매업,772,69372060,14435932.14
5258,2018-05,제주시,봉개동,소매업,234,20349000,6637004.476
4783,2018-05,서귀포시,동홍동,소매업,769,74089460,17156380.01
4935,2018-05,서귀포시,영천동,소매업,615,40118300,6099006.025
4809,2018-05,서귀포시,서홍동,소매업,45,8804800,5966865.507
4955,2018-05,서귀포시,예래동,소매업,396,29916200,9135207.348
4944,2018-05,서귀포시,예래동,소매업,156,11108000,9135207.348
5219,2018-05,제주시,노형동,소매업,3584,287295266,56387136.25
5213,2018-05,제주시,노형동,소매업,613,37035200,56387136.25
5200,2018-05,제주시,노형동,소매업,1026,114979615,56387136.25
5187,2018-05,제주시,구좌읍,소매업,283,15816514,15925246.33
5181,2018-05,제주시,구좌읍,소매업,328,33550200,15925246.33
5171,2018-05,제주시,구좌읍,소매업,740,36951200,15925246.33
5157,2018-05,제주시,건입동,소매업,305,31826100,10727353.15
5152,2018-05,제주시,건입동,소매업,950,186389200,10727353.15
5142,2018-05,제주시,건입동,소매업,77,25096500,10727353.15
5133,2018-05,서귀포시,효돈동,소매업,156,19004000,3721197.76
5128,2018-05,서귀포시,효돈동,소매업,262,8130000,3721197.76
5121,2018-05,서귀포시,효돈동,소매업,751,25260100,3721197.76
5109,2018-05,서귀포시,표선면,소매업,550,33650030,12127852.55
5104,2018-05,서귀포시,표선면,소매업,650,49793677,12127852.55
5234,2018-05,제주시,도두동,소매업,667,38691636,4197776.136
4960,2018-05,서귀포시,예래동,소매업,17,1960000,9135207.348
4974,2018-05,서귀포시,정방동,소매업,4292,294774520,4796610.068
4985,2018-05,서귀포시,정방동,소매업,3468,231116305,4796610.068
4991,2018-05,서귀포시,정방동,소매업,1689,141771380,4796610.068
5094,2018-05,서귀포시,표선면,소매업,1387,249900826,12127852.55
5015,2018-05,서귀포시,중문동,소매업,253,24219700,9430477.924
5020,2018-05,서귀포시,중문동,소매업,4,305000,9430477.924
5003,2018-05,서귀포시,중문동,소매업,592,96416282,9430477.924
5045,2018-05,서귀포시,중앙동,소매업,3468,231116305,5025103.24
5051,2018-05,서귀포시,중앙동,소매업,1689,141771380,5025103.24
5063,2018-05,서귀포시,천지동,소매업,4337,303579320,7978947.193
5075,2018-05,서귀포시,천지동,소매업,3531,235768305,7978947.193
5081,2018-05,서귀포시,천지동,소매업,1758,145499780,7978947.193
5034,2018-05,서귀포시,중앙동,소매업,4292,294774520,5025103.24
6633,2018-06,제주시,오라동,소매업,400,46037100,17249957.46
6643,2018-06,제주시,오라동,소매업,35,6608930,17249957.46
6649,2018-06,제주시,오라동,소매업,852,53137920,17249957.46
6660,2018-06,제주시,외도동,소매업,143,16165100,10477008.91
6669,2018-06,제주시,외도동,소매업,235,20377000,10477008.91
6732,2018-06,제주시,용담2동,소매업,563,61296874,17867087.63
6689,2018-06,제주시,용담1동,소매업,613,42241010,7450253.45
6699,2018-06,제주시,용담1동,소매업,139,13825500,7450253.45
6705,2018-06,제주시,용담1동,소매업,1449,132635784,7450253.45
6718,2018-06,제주시,용담2동,소매업,1212,87575710,17867087.63
6726,2018-06,제주시,용담2동,소매업,1464,147191640,17867087.63
6618,2018-06,제주시,연동,소매업,660,57358350,51851181.82
6675,2018-06,제주시,외도동,소매업,537,128690478,10477008.91
6612,2018-06,제주시,연동,소매업,243,101196600,51851181.82
6529,2018-06,제주시,삼양동,소매업,522,98355914,17853034.19
6584,2018-06,제주시,애월읍,소매업,536,63646055,40707515.05
6579,2018-06,제주시,애월읍,소매업,129,17713450,40707515.05
6569,2018-06,제주시,애월읍,소매업,790,66427410,40707515.05
6557,2018-06,제주시,아라동,소매업,2325,110406940,40176975.45
6551,2018-06,제주시,아라동,소매업,220,17668190,40176975.45
6542,2018-06,제주시,아라동,소매업,710,45318200,40176975.45
6523,2018-06,제주시,삼양동,소매업,55,5844044,17853034.19
6513,2018-06,제주시,삼양동,소매업,795,128345207,17853034.19
6502,2018-06,제주시,삼도2동,소매업,167,25851080,7176725.825
6496,2018-06,제주시,삼도2동,소매업,32,22829104,7176725.825
6485,2018-06,제주시,삼도2동,소매업,144,6119800,7176725.825
6472,2018-06,제주시,삼도1동,소매업,509,66604476,10966481.79
6466,2018-06,제주시,삼도1동,소매업,16,2131000,10966481.79
6599,2018-06,제주시,연동,소매업,682,60896230,51851181.82
6741,2018-06,제주시,우도면,소매업,413,14217500,1885952.273
6456,2018-06,제주시,삼도1동,소매업,246,104790940,10966481.79
6754,2018-06,제주시,우도면,소매업,66,3803700,1885952.273
7018,2018-06,제주시,화북동,소매업,963,54787183,24056691.59
7013,2018-06,제주시,화북동,소매업,550,28658000,24056691.59
6990,2018-06,제주시,한림읍,소매업,861,79826232,22100898.48
6985,2018-06,제주시,한림읍,소매업,492,99796200,22100898.48
6975,2018-06,제주시,한림읍,소매업,639,67595050,22100898.48
6962,2018-06,제주시,한경면,소매업,8,4465300,6678898.717999999
6957,2018-06,제주시,한경면,소매업,54,4734000,6678898.717999999
6947,2018-06,제주시,한경면,소매업,746,30166700,6678898.717999999
6935,2018-06,제주시,추자면,소매업,62,5717000,1816310.867
6932,2018-06,제주시,추자면,소매업,39,5039330,1816310.867
6919,2018-06,제주시,조천읍,소매업,361,73083520,23046082.23
6914,2018-06,제주시,조천읍,소매업,92,16820000,23046082.23
6904,2018-06,제주시,조천읍,소매업,324,35682300,23046082.23
6749,2018-06,제주시,우도면,소매업,59,3004000,1885952.273
6891,2018-06,제주시,일도2동,소매업,1057,76216980,27473549.41
6873,2018-06,제주시,일도2동,소매업,1501,112996752,27473549.41
6862,2018-06,제주시,일도1동,소매업,996,46826000,3385728.285
6856,2018-06,제주시,일도1동,소매업,8373,504983980,3385728.285
6847,2018-06,제주시,일도1동,소매업,3361,160340562,3385728.285
6837,2018-06,제주시,이호동,소매업,67,6450050,4669504.728
6831,2018-06,제주시,이호동,소매업,198,19786100,4669504.728
6822,2018-06,제주시,이호동,소매업,5,9183000,4669504.728
6809,2018-06,제주시,이도2동,소매업,2475,192165326,56911214.14
6803,2018-06,제주시,이도2동,소매업,635,58832090,56911214.14
6792,2018-06,제주시,이도2동,소매업,4693,385829679,56911214.14
6780,2018-06,제주시,이도1동,소매업,1104,42416855,10673020.65
6775,2018-06,제주시,이도1동,소매업,4823,313286185,10673020.65
6764,2018-06,제주시,이도1동,소매업,3271,209415526,10673020.65
6885,2018-06,제주시,일도2동,소매업,302,27677675,27473549.41
6447,2018-06,제주시,봉개동,소매업,110,32923420,5912220.123
7004,2018-06,제주시,화북동,소매업,313,67730095,24056691.59
6428,2018-06,제주시,도두동,소매업,236,25489500,3937206.088
6107,2018-06,서귀포시,영천동,소매업,58,10741300,5926802.213
6094,2018-06,서귀포시,안덕면,소매업,5,3923000,17519933.82
6089,2018-06,서귀포시,안덕면,소매업,305,14257075,17519933.82
6077,2018-06,서귀포시,안덕면,소매업,670,27173322,17519933.82
6063,2018-06,서귀포시,송산동,소매업,2896,259527885,19322572.34
6057,2018-06,서귀포시,송산동,소매업,3925,264937285,19322572.34
6044,2018-06,서귀포시,송산동,소매업,5433,369268160,19322572.34
6030,2018-06,서귀포시,성산읍,소매업,533,33420570,15496113.81
6025,2018-06,서귀포시,성산읍,소매업,1129,144893800,15496113.81
6014,2018-06,서귀포시,성산읍,소매업,1327,69533300,15496113.81
6003,2018-06,서귀포시,서홍동,소매업,60,4714950,5701298.93
5998,2018-06,서귀포시,서홍동,소매업,59,7892000,5701298.93
5988,2018-06,서귀포시,서홍동,소매업,44,7748000,5701298.93
6112,2018-06,서귀포시,영천동,소매업,11,6792000,5926802.213
5977,2018-06,서귀포시,동홍동,소매업,608,79583769,16777953.48
5960,2018-06,서귀포시,동홍동,소매업,743,47098460,16777953.48
5946,2018-06,서귀포시,대천동,소매업,27,872670,8246057.301
5941,2018-06,서귀포시,대천동,소매업,233,14610816,8246057.301
5933,2018-06,서귀포시,대천동,소매업,415,92488950,8246057.301
5921,2018-06,서귀포시,대정읍,소매업,517,34459302,16309125.94
5915,2018-06,서귀포시,대정읍,소매업,731,76933559,16309125.94
5905,2018-06,서귀포시,대정읍,소매업,841,47521140,16309125.94
5892,2018-06,서귀포시,대륜동,소매업,35,3143500,14942882.09
5887,2018-06,서귀포시,대륜동,소매업,74,5678025,14942882.09
5876,2018-06,서귀포시,대륜동,소매업,720,145824400,14942882.09
5863,2018-06,서귀포시,남원읍,소매업,568,28635810,14043480.69
6438,2018-06,제주시,봉개동,소매업,430,15762000,5912220.123
5858,2018-06,서귀포시,남원읍,소매업,240,60579840,14043480.69
5971,2018-06,서귀포시,동홍동,소매업,361,27039500,16777953.48
6116,2018-06,서귀포시,영천동,소매업,604,37324400,5926802.213
5848,2018-06,서귀포시,남원읍,소매업,724,53688710,14043480.69
6135,2018-06,서귀포시,예래동,소매업,525,23585200,8655990.645
6422,2018-06,제주시,도두동,소매업,810,69452400,3937206.088
6415,2018-06,제주시,도두동,소매업,758,48557000,3937206.088
6400,2018-06,제주시,노형동,소매업,3117,182394216,54592600.24
6394,2018-06,제주시,노형동,소매업,649,50936600,54592600.24
6381,2018-06,제주시,노형동,소매업,847,90899710,54592600.24
6368,2018-06,제주시,구좌읍,소매업,251,13725135,15381476.21
6362,2018-06,제주시,구좌읍,소매업,351,34843900,15381476.21
6352,2018-06,제주시,구좌읍,소매업,674,43452000,15381476.21
6125,2018-06,서귀포시,예래동,소매업,115,8251000,8655990.645
6334,2018-06,제주시,건입동,소매업,882,162415400,10412251.32
6325,2018-06,제주시,건입동,소매업,71,27520000,10412251.32
6315,2018-06,서귀포시,효돈동,소매업,179,26815000,3564850.012
6311,2018-06,서귀포시,효돈동,소매업,207,6801000,3564850.012
6304,2018-06,서귀포시,효돈동,소매업,715,23092400,3564850.012
6339,2018-06,제주시,건입동,소매업,318,37170950,10412251.32
6287,2018-06,서귀포시,표선면,소매업,787,57791950,11539367.18
6292,2018-06,서귀포시,표선면,소매업,596,31212898,11539367.18
6155,2018-06,서귀포시,정방동,소매업,4652,314376600,4259164.396000001
6167,2018-06,서귀포시,정방동,소매업,3553,231105785,4259164.396000001
6173,2018-06,서귀포시,정방동,소매업,1684,142619716,4259164.396000001
6185,2018-06,서귀포시,중문동,소매업,560,97145620,9128019.695
6197,2018-06,서귀포시,중문동,소매업,219,28453000,9128019.695
6141,2018-06,서귀포시,예래동,소매업,11,386000,8655990.645
6227,2018-06,서귀포시,중앙동,소매업,3553,231105785,4955734.318
6233,2018-06,서귀포시,중앙동,소매업,1684,142619716,4955734.318
6245,2018-06,서귀포시,천지동,소매업,4696,322124600,7580179.242000001
6258,2018-06,서귀포시,천지동,소매업,3612,238997785,7580179.242000001
6264,2018-06,서귀포시,천지동,소매업,1744,147334666,7580179.242000001
6277,2018-06,서귀포시,표선면,소매업,3343,254516818,11539367.18
6215,2018-06,서귀포시,중앙동,소매업,4652,314376600,4955734.318
7797,2018-07,제주시,연동,소매업,182,76842300,54506271.32
7803,2018-07,제주시,연동,소매업,617,43927300,54506271.32
7818,2018-07,제주시,오라동,소매업,251,25791733,18708501.46
7828,2018-07,제주시,오라동,소매업,15,6318000,18708501.46
7834,2018-07,제주시,오라동,소매업,665,67344608,18708501.46
7873,2018-07,제주시,용담1동,소매업,493,32322810,7839947.037
7854,2018-07,제주시,외도동,소매업,236,18770000,10793478.1
7860,2018-07,제주시,외도동,소매업,361,79021060,10793478.1
7883,2018-07,제주시,용담1동,소매업,146,18814500,7839947.037
7889,2018-07,제주시,용담1동,소매업,1521,125293395,7839947.037
7901,2018-07,제주시,용담2동,소매업,2038,85149450,19282882.52
7845,2018-07,제주시,외도동,소매업,138,13723750,10793478.1
7784,2018-07,제주시,연동,소매업,660,56051578,54506271.32
7641,2018-07,제주시,삼도1동,소매업,120,67952740,11318002.43
7764,2018-07,제주시,애월읍,소매업,94,15457790,42418528.04
7754,2018-07,제주시,애월읍,소매업,776,49082400,42418528.04
7742,2018-07,제주시,아라동,소매업,2226,120237790,38411752.88
7736,2018-07,제주시,아라동,소매업,251,18700080,38411752.88
7727,2018-07,제주시,아라동,소매업,668,38930440,38411752.88
7714,2018-07,제주시,삼양동,소매업,521,85815730,18957531.59
7708,2018-07,제주시,삼양동,소매업,68,28137000,18957531.59
7698,2018-07,제주시,삼양동,소매업,634,123937550,18957531.59
7687,2018-07,제주시,삼도2동,소매업,153,20059090,7513241.286
7681,2018-07,제주시,삼도2동,소매업,38,33077000,7513241.286
7669,2018-07,제주시,삼도2동,소매업,148,7085500,7513241.286
7656,2018-07,제주시,삼도1동,소매업,472,47404000,11318002.43
7650,2018-07,제주시,삼도1동,소매업,12,2403000,11318002.43
7909,2018-07,제주시,용담2동,소매업,1017,101483430,19282882.52
7769,2018-07,제주시,애월읍,소매업,815,46735295,42418528.04
7915,2018-07,제주시,용담2동,소매업,722,60644450,19282882.52
8054,2018-07,제주시,일도2동,소매업,1487,139825000,29256204.63
7932,2018-07,제주시,우도면,소매업,52,2257000,2192063.486
7632,2018-07,제주시,봉개동,소매업,94,37263700,6057182.472
8197,2018-07,제주시,화북동,소매업,987,52758610,25388794.78
8182,2018-07,제주시,화북동,소매업,334,50394880,25388794.78
8169,2018-07,제주시,한림읍,소매업,950,81415050,23421940.51
8164,2018-07,제주시,한림읍,소매업,545,76126950,23421940.51
8154,2018-07,제주시,한림읍,소매업,625,50910030,23421940.51
8142,2018-07,제주시,한경면,소매업,5,237000,6918036.025
8137,2018-07,제주시,한경면,소매업,44,3304400,6918036.025
8127,2018-07,제주시,한경면,소매업,576,18193300,6918036.025
8115,2018-07,제주시,추자면,소매업,53,5525000,2004219.747
8112,2018-07,제주시,추자면,소매업,37,6825480,2004219.747
8099,2018-07,제주시,조천읍,소매업,373,73498534,24338605.36
8093,2018-07,제주시,조천읍,소매업,77,18157000,24338605.36
8083,2018-07,제주시,조천읍,소매업,290,22456400,24338605.36
8071,2018-07,제주시,일도2동,소매업,995,69244640,29256204.63
8065,2018-07,제주시,일도2동,소매업,262,28394100,29256204.63
8043,2018-07,제주시,일도1동,소매업,1073,46815100,3408184.884
8037,2018-07,제주시,일도1동,소매업,8049,466657565,3408184.884
8029,2018-07,제주시,일도1동,소매업,3320,138494350,3408184.884
8019,2018-07,제주시,이호동,소매업,67,10855352,5100532.866
8013,2018-07,제주시,이호동,소매업,262,25589500,5100532.866
8005,2018-07,제주시,이호동,소매업,5,7541000,5100532.866
7992,2018-07,제주시,이도2동,소매업,2524,167974120,59701547.9
7986,2018-07,제주시,이도2동,소매업,671,69365739,59701547.9
7975,2018-07,제주시,이도2동,소매업,3120,206293618,59701547.9
7963,2018-07,제주시,이도1동,소매업,1288,50210700,11230206.01
7958,2018-07,제주시,이도1동,소매업,4506,305998808,11230206.01
7947,2018-07,제주시,이도1동,소매업,3179,197561100,11230206.01
7937,2018-07,제주시,우도면,소매업,68,3720400,2192063.486
7924,2018-07,제주시,우도면,소매업,310,9476100,2192063.486
7627,2018-07,제주시,봉개동,소매업,1,2800000,6057182.472
8192,2018-07,제주시,화북동,소매업,486,29035075,25388794.78
7611,2018-07,제주시,도두동,소매업,199,24206100,4102033.645
7294,2018-07,서귀포시,영천동,소매업,3,6286000,5538789.528
7289,2018-07,서귀포시,영천동,소매업,68,19218400,5538789.528
7275,2018-07,서귀포시,안덕면,소매업,109,8679660,16555955.2
