년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2018-04,서귀포시,표선면,한식 음식점업,13793,854518991,11992523.07,2020-12-15
2018-04,서귀포시,표선면,화장품 및 방향제 소매업,1043,34782570,11992523.07,2020-12-15
2018-04,서귀포시,표선면,휴양콘도 운영업,1677,220986620,11992523.07,2020-12-15
2018-04,서귀포시,효돈동,과실 및 채소 소매업,665,22235500,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,그외 기타 종합 소매업,2,1100000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,기타음식료품위주종합소매업,1613,59630400,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,비알콜 음료점업,295,4708000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,빵 및 과자류 소매업,697,7965580,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,서양식 음식점업,1846,37435000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,수산물 소매업,348,18309000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,슈퍼마켓,894,18852320,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,스포츠 및 레크레이션 용품 임대업,1,34000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,여관업,5,2615000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,욕탕업,8,73500,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,육류 소매업,145,16300200,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,일식 음식점업,81,4307000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,중식 음식점업,805,19701000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,차량용 가스 충전업,95,20138880,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,차량용 주유소 운영업,3891,174073241,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,체인화 편의점,4647,44001280,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,"피자, 햄버거, 샌드위치 및 유사 음식점업",553,4859000,3537416.51,2020-12-15
2018-04,서귀포시,효돈동,한식 음식점업,2574,128242500,3537416.51,2020-12-15
2018-04,제주시,건입동,건강보조식품 소매업,1,180000,10410051.8,2020-12-15
2018-04,제주시,건입동,과실 및 채소 소매업,68,12036500,10410051.8,2020-12-15
2018-04,제주시,건입동,관광 민예품 및 선물용품 소매업,160,4577150,10410051.8,2020-12-15
2018-04,제주시,건입동,그외 기타 종합 소매업,1,150000,10410051.8,2020-12-15
2018-04,제주시,건입동,기타 외국식 음식점업,296,10829220,10410051.8,2020-12-15
2018-04,제주시,건입동,기타 주점업,136,27190000,10410051.8,2020-12-15
2018-04,제주시,건입동,기타음식료품위주종합소매업,51,7659080,10410051.8,2020-12-15
2018-04,제주시,건입동,면세점,2121,147557715,10410051.8,2020-12-15
2018-04,제주시,건입동,비알콜 음료점업,1103,12327560,10410051.8,2020-12-15
2018-04,제주시,건입동,빵 및 과자류 소매업,1987,40982090,10410051.8,2020-12-15
2018-04,제주시,건입동,서양식 음식점업,3812,63710270,10410051.8,2020-12-15
2018-04,제주시,건입동,수산물 소매업,1000,186064000,10410051.8,2020-12-15
2018-04,제주시,건입동,슈퍼마켓,9419,442645129,10410051.8,2020-12-15
2018-04,제주시,건입동,스포츠 및 레크레이션 용품 임대업,602,50220400,10410051.8,2020-12-15
2018-04,제주시,건입동,여관업,1684,323990356,10410051.8,2020-12-15
2018-04,제주시,건입동,욕탕업,6,2386000,10410051.8,2020-12-15
2018-04,제주시,건입동,육류 소매업,271,38021980,10410051.8,2020-12-15
2018-04,제주시,건입동,일반유흥 주점업,293,37101120,10410051.8,2020-12-15
2018-04,제주시,건입동,일식 음식점업,1154,133926500,10410051.8,2020-12-15
2018-04,제주시,건입동,자동차 임대업,116,4324200,10410051.8,2020-12-15
2018-04,제주시,건입동,전시 및 행사 대행업,1,70000,10410051.8,2020-12-15
2018-04,제주시,건입동,중식 음식점업,459,9565500,10410051.8,2020-12-15
2018-04,제주시,건입동,차량용 가스 충전업,2094,70622942,10410051.8,2020-12-15
2018-04,제주시,건입동,차량용 주유소 운영업,6363,348055813,10410051.8,2020-12-15
2018-04,제주시,건입동,체인화 편의점,12360,108257430,10410051.8,2020-12-15
2018-04,제주시,건입동,"피자, 햄버거, 샌드위치 및 유사 음식점업",1401,19208750,10410051.8,2020-12-15
2018-04,제주시,건입동,한식 음식점업,12686,708774359,10410051.8,2020-12-15
2018-04,제주시,건입동,호텔업,65,3728000,10410051.8,2020-12-15
2018-04,제주시,건입동,화장품 및 방향제 소매업,25,2196000,10410051.8,2020-12-15
2018-04,제주시,구좌읍,골프장 운영업,1064,269068450,15202471.2,2020-12-15
2018-04,제주시,구좌읍,과실 및 채소 소매업,694,36640100,15202471.2,2020-12-15
2018-04,제주시,구좌읍,관광 민예품 및 선물용품 소매업,834,19610680,15202471.2,2020-12-15
2018-04,제주시,구좌읍,그외 기타 스포츠시설 운영업,92,3683100,15202471.2,2020-12-15
2018-04,제주시,구좌읍,그외 기타 종합 소매업,5,1280000,15202471.2,2020-12-15
2018-04,제주시,구좌읍,기타 외국식 음식점업,43,1296000,15202471.2,2020-12-15
2018-04,제주시,구좌읍,기타 주점업,133,24705000,15202471.2,2020-12-15
2018-04,제주시,구좌읍,기타음식료품위주종합소매업,5944,224824711,15202471.2,2020-12-15
2018-04,제주시,구좌읍,비알콜 음료점업,2279,46014100,15202471.2,2020-12-15
2018-04,제주시,구좌읍,빵 및 과자류 소매업,361,7744150,15202471.2,2020-12-15
2018-04,제주시,구좌읍,서양식 음식점업,9262,191890030,15202471.2,2020-12-15
2018-04,제주시,구좌읍,수산물 소매업,342,34850500,15202471.2,2020-12-15
2018-04,제주시,구좌읍,슈퍼마켓,3964,118479630,15202471.2,2020-12-15
2018-04,제주시,구좌읍,스포츠 및 레크레이션 용품 임대업,125,3857600,15202471.2,2020-12-15
2018-04,제주시,구좌읍,여관업,572,40705169,15202471.2,2020-12-15
2018-04,제주시,구좌읍,여행사업,177,15530400,15202471.2,2020-12-15
2018-04,제주시,구좌읍,욕탕업,1,19000,15202471.2,2020-12-15
2018-04,제주시,구좌읍,육류 소매업,243,15373950,15202471.2,2020-12-15
2018-04,제주시,구좌읍,일반유흥 주점업,130,19470000,15202471.2,2020-12-15
2018-04,제주시,구좌읍,일식 음식점업,1176,59158000,15202471.2,2020-12-15
2018-04,제주시,구좌읍,전시 및 행사 대행업,2665,168538800,15202471.2,2020-12-15
2018-04,제주시,구좌읍,중식 음식점업,526,16392000,15202471.2,2020-12-15
2018-04,제주시,구좌읍,차량용 가스 충전업,86,11031070,15202471.2,2020-12-15
2018-04,제주시,구좌읍,차량용 주유소 운영업,7756,462730905,15202471.2,2020-12-15
2018-04,제주시,구좌읍,체인화 편의점,12754,124458930,15202471.2,2020-12-15
2018-04,제주시,구좌읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",205,7105400,15202471.2,2020-12-15
2018-04,제주시,구좌읍,한식 음식점업,22607,915297474,15202471.2,2020-12-15
2018-04,제주시,구좌읍,호텔업,52,2767400,15202471.2,2020-12-15
2018-04,제주시,구좌읍,화장품 및 방향제 소매업,13,656000,15202471.2,2020-12-15
2018-04,제주시,노형동,건강보조식품 소매업,203,40010110,54755872.87,2020-12-15
2018-04,제주시,노형동,과실 및 채소 소매업,1096,129971890,54755872.87,2020-12-15
2018-04,제주시,노형동,관광 민예품 및 선물용품 소매업,384,19302050,54755872.87,2020-12-15
2018-04,제주시,노형동,그외 기타 분류안된 오락관련 서비스업,27,1650000,54755872.87,2020-12-15
2018-04,제주시,노형동,그외 기타 스포츠시설 운영업,95,8001500,54755872.87,2020-12-15
2018-04,제주시,노형동,그외 기타 종합 소매업,121,69955000,54755872.87,2020-12-15
2018-04,제주시,노형동,기타 대형 종합 소매업,44335,2811235010,54755872.87,2020-12-15
2018-04,제주시,노형동,기타 외국식 음식점업,3563,110658300,54755872.87,2020-12-15
2018-04,제주시,노형동,기타 주점업,322,91715000,54755872.87,2020-12-15
2018-04,제주시,노형동,기타음식료품위주종합소매업,8245,381715670,54755872.87,2020-12-15
2018-04,제주시,노형동,마사지업,8,2200000,54755872.87,2020-12-15
2018-04,제주시,노형동,비알콜 음료점업,15119,138893770,54755872.87,2020-12-15
2018-04,제주시,노형동,빵 및 과자류 소매업,14553,215982746,54755872.87,2020-12-15
2018-04,제주시,노형동,서양식 음식점업,12551,352677490,54755872.87,2020-12-15
2018-04,제주시,노형동,수산물 소매업,543,42212850,54755872.87,2020-12-15
2018-04,제주시,노형동,슈퍼마켓,46694,1205709506,54755872.87,2020-12-15
2018-04,제주시,노형동,스포츠 및 레크레이션 용품 임대업,1202,302904020,54755872.87,2020-12-15
2018-04,제주시,노형동,여관업,1477,375246511,54755872.87,2020-12-15
2018-04,제주시,노형동,여행사업,104,150117780,54755872.87,2020-12-15
2018-04,제주시,노형동,욕탕업,494,15643500,54755872.87,2020-12-15
2018-04,제주시,노형동,육류 소매업,3404,230943255,54755872.87,2020-12-15
2018-04,제주시,노형동,일반유흥 주점업,608,84229500,54755872.87,2020-12-15
2018-04,제주시,노형동,일식 음식점업,5743,411920640,54755872.87,2020-12-15
2018-04,제주시,노형동,자동차 임대업,233,19505600,54755872.87,2020-12-15
2018-04,제주시,노형동,전시 및 행사 대행업,581,47484300,54755872.87,2020-12-15
2018-04,제주시,노형동,중식 음식점업,4136,135117725,54755872.87,2020-12-15
2018-04,제주시,노형동,차량용 가스 충전업,2113,141397819,54755872.87,2020-12-15
2018-04,제주시,노형동,차량용 주유소 운영업,20910,1156978833,54755872.87,2020-12-15
2018-04,제주시,노형동,체인화 편의점,75224,646288510,54755872.87,2020-12-15
2018-04,제주시,노형동,"피자, 햄버거, 샌드위치 및 유사 음식점업",16616,218685546,54755872.87,2020-12-15
2018-04,제주시,노형동,한식 음식점업,79208,3923129650,54755872.87,2020-12-15
2018-04,제주시,노형동,호텔업,143,10899800,54755872.87,2020-12-15
2018-04,제주시,노형동,화장품 및 방향제 소매업,1064,75862750,54755872.87,2020-12-15
2018-04,제주시,노형동,휴양콘도 운영업,53,44727000,54755872.87,2020-12-15
2018-04,제주시,도두동,건강보조식품 소매업,3,330000,4026787.232,2020-12-15
2018-04,제주시,도두동,과실 및 채소 소매업,606,45052700,4026787.232,2020-12-15
2018-04,제주시,도두동,그외 기타 스포츠시설 운영업,58,1931500,4026787.232,2020-12-15
2018-04,제주시,도두동,기타 수상오락 서비스업,2,1180000,4026787.232,2020-12-15
2018-04,제주시,도두동,기타 외국식 음식점업,12,222000,4026787.232,2020-12-15
2018-04,제주시,도두동,비알콜 음료점업,1042,14490150,4026787.232,2020-12-15
2018-04,제주시,도두동,빵 및 과자류 소매업,68,827500,4026787.232,2020-12-15
2018-04,제주시,도두동,서양식 음식점업,868,26076100,4026787.232,2020-12-15
2018-04,제주시,도두동,수산물 소매업,629,59366300,4026787.232,2020-12-15
2018-04,제주시,도두동,슈퍼마켓,3597,101541440,4026787.232,2020-12-15
2018-04,제주시,도두동,스포츠 및 레크레이션 용품 임대업,495,16999500,4026787.232,2020-12-15
2018-04,제주시,도두동,여관업,288,88244110,4026787.232,2020-12-15
2018-04,제주시,도두동,여행사업,70,11678600,4026787.232,2020-12-15
2018-04,제주시,도두동,욕탕업,1368,20870500,4026787.232,2020-12-15
2018-04,제주시,도두동,육류 소매업,219,30643370,4026787.232,2020-12-15
2018-04,제주시,도두동,일식 음식점업,2057,283730710,4026787.232,2020-12-15
2018-04,제주시,도두동,자동차 임대업,6732,379001830,4026787.232,2020-12-15
2018-04,제주시,도두동,전시 및 행사 대행업,3,5242000,4026787.232,2020-12-15
2018-04,제주시,도두동,중식 음식점업,169,3715500,4026787.232,2020-12-15
2018-04,제주시,도두동,차량용 가스 충전업,1771,54120621,4026787.232,2020-12-15
2018-04,제주시,도두동,차량용 주유소 운영업,2672,128467087,4026787.232,2020-12-15
2018-04,제주시,도두동,체인화 편의점,7319,74410940,4026787.232,2020-12-15
2018-04,제주시,도두동,한식 음식점업,8023,565259682,4026787.232,2020-12-15
2018-04,제주시,봉개동,골프장 운영업,1969,295684730,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,과실 및 채소 소매업,303,25008700,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,그외 기타 종합 소매업,663,60839050,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,기타 외국식 음식점업,557,18013000,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,비알콜 음료점업,561,6645100,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,빵 및 과자류 소매업,436,4957620,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,서양식 음식점업,349,9313950,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,슈퍼마켓,6653,155645580,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,95,5664000,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,여관업,85,13900800,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,육류 소매업,129,40281700,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,중식 음식점업,327,7935500,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,차량용 가스 충전업,29,1756000,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,차량용 주유소 운영업,7476,423603549,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,체인화 편의점,8360,96076350,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,"피자, 햄버거, 샌드위치 및 유사 음식점업",50,587500,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,한식 음식점업,4280,158313786,6595973.813999999,2020-12-15
2018-04,제주시,봉개동,휴양콘도 운영업,2206,321177450,6595973.813999999,2020-12-15
2018-04,제주시,삼도1동,건강보조식품 소매업,94,13456660,10567451.0,2020-12-15
2018-04,제주시,삼도1동,과실 및 채소 소매업,241,72792400,10567451.0,2020-12-15
2018-04,제주시,삼도1동,관광 민예품 및 선물용품 소매업,36,6560000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,그외 기타 종합 소매업,9,6390000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,기타 외국식 음식점업,207,3582000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,기타 주점업,669,134302200,10567451.0,2020-12-15
2018-04,제주시,삼도1동,기타음식료품위주종합소매업,95,1391900,10567451.0,2020-12-15
2018-04,제주시,삼도1동,마사지업,4,196000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,비알콜 음료점업,213,2120500,10567451.0,2020-12-15
2018-04,제주시,삼도1동,빵 및 과자류 소매업,1781,29745120,10567451.0,2020-12-15
2018-04,제주시,삼도1동,서양식 음식점업,1140,14925520,10567451.0,2020-12-15
2018-04,제주시,삼도1동,수산물 소매업,18,4871000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,슈퍼마켓,19785,564558464,10567451.0,2020-12-15
2018-04,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,310,133754300,10567451.0,2020-12-15
2018-04,제주시,삼도1동,여관업,669,39994038,10567451.0,2020-12-15
2018-04,제주시,삼도1동,여행사업,13,31584280,10567451.0,2020-12-15
2018-04,제주시,삼도1동,욕탕업,275,8844100,10567451.0,2020-12-15
2018-04,제주시,삼도1동,육류 소매업,469,55212655,10567451.0,2020-12-15
2018-04,제주시,삼도1동,일반유흥 주점업,317,110259000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,일식 음식점업,561,39398000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,자동차 임대업,8,1167000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,전시 및 행사 대행업,2,445000,10567451.0,2020-12-15
2018-04,제주시,삼도1동,중식 음식점업,899,24496500,10567451.0,2020-12-15
2018-04,제주시,삼도1동,차량용 주유소 운영업,801,46595438,10567451.0,2020-12-15
2018-04,제주시,삼도1동,체인화 편의점,12091,103370400,10567451.0,2020-12-15
